;100;200;500;1000;2000;5000;7500;10000;15000;30000;50000;75000;100000;200000;500000;750000;1000000;1250000;1500000;2000000;
high;0.039578;0.052679000000000004;0.47343999999999997;1.132751;6.353409;17.869187999999998;29.539272;46.209848;85.533795;214.100778;389.478979;657.923256;909.7248109999999;2182.071392;5651.1436699999995;9050.988883;12100.822483999998;15033.536776;19467.244743;24823.987681000002;
