;100;200;500;1000;2000;5000;7500;10000;15000;30000;50000;75000;100000;200000;500000;750000;1000000;1250000;1500000;2000000;
random;0.030539;0.042402999999999996;0.078376;0.141857;0.21806;0.5575399999999999;0.928403;1.029491;2.4121799999999998;3.202407;5.510997000000001;8.300825999999999;11.513303;29.44895;83.26164200000001;120.540324;170.130325;351.458533;270.62668199999996;559.215557;
