;100;200;500;1000;2000;5000;7500;10000;15000;30000;50000;75000;100000;200000;500000;750000;1000000;1250000;1500000;2000000;
middle;0.009349999999999999;0.015962;0.023010000000000003;0.057145;0.12331600000000001;0.29834;0.512528;0.992559;1.068819;2.014837;3.597302;5.180669;8.082236;30.234257000000003;68.247518;99.34989900000001;136.866745;172.15540299999998;229.504473;299.541733;
